"id","Lng","Lat","totalPrice","square","livingRoom","price","drawingRoom","kitchen","bathRoom","constructionTime","buildingType","buildingStructure","elevator","dif_lng","dif_lat","dif_cor"
"BJHD86512311",116.362901,40.038898,177,44.08,1,40155,1,1,1,"1996",4,2,0,0.0254307800000078,0.136901608000002,0.139243580980938
"BJSY85887854",116.688628,40.123965,150,84.66,2,17718,1,1,1,"1996",4,2,0,0.300296219999993,0.221968607999997,0.373427212028985
"BJXC89625222",116.365801,39.936962,498,64.8,2,76852,1,1,1,"1996",1,6,1,0.0225307799999968,0.0349656080000003,0.0415960309430832
"BJCY89371691",116.472516,39.882104,237,66.78,1,35490,1,1,1,"1996",4,4,0,0.0841842199999974,0.0198923920000027,0.0865025442197496
"101100490929",116.368551,39.877286,535,66.59,2,80343,1,1,1,"1996",4,2,0,0.0197807800000049,0.0247103920000029,0.0316525311816038
"101100395556",116.437967,40.001107,368,58.39,1,63025,1,1,1,"1996",1,6,1,0.049635219999999,0.0991106079999966,0.110844790958246
"101101645942",116.382479,39.856115,359,55.43,2,64767,1,1,1,"1996",4,2,0,0.00585277999999789,0.0458813919999983,0.0462531854642022
"BJTJ86083842",116.67755,39.890698,155,75.54,2,20519,1,1,1,"1996",4,2,0,0.289218219999995,0.0112983920000005,0.289438823314619
"101100484201",116.434144,39.892211,568,73.52,2,77258,1,1,1,"1996",4,2,0,0.045812220000002,0.00978539199999773,0.0468456337124625
"101101192435",116.364028,39.870465,399,55.29,2,72165,1,1,1,"1997",1,6,1,0.0243037799999968,0.031531391999998,0.0398108327436865
"BJXC88022929",116.348241,39.938327,223,44.8,1,49777,1,1,1,"1997",1,2,0,0.0400907799999999,0.0363306080000001,0.0541034538514692
"101092237259",116.330365,40.065703,409,144.29,3,28346,2,1,2,"1997",4,2,0,0.057966780000001,0.163706607999998,0.173666349896673
"BJSJ00399038",116.176213,39.942157,103.9,67.2,2,15462,1,1,1,"1997",4,2,0,0.212118779999997,0.0401606080000008,0.215887126210937
"101102083666",116.47773,40.002156,595,105.25,2,56533,1,1,1,"1997",1,6,1,0.0893982199999925,0.100159607999998,0.134253449914259
"BJCY00425324",116.476467,39.888742,170,86.88,2,19568,1,1,1,"1997",1,6,1,0.0881352199999981,0.0132543920000003,0.0891262919218439
"101100701273",116.509126,39.942333,371,68.43,2,54216,1,1,1,"1997",1,6,1,0.120794219999993,0.0403366079999969,0.127351032702339
"BJHD85800464",116.298736,39.934527,230,54.6,2,42125,1,1,1,"1997",4,2,0,0.0895957799999962,0.0325306080000018,0.0953186458708762
"BJXC84477444",116.392796,39.96812,334,88.9,2,37571,1,1,1,"1997",1,5,1,0.00446422000000268,0.0661236079999981,0.0662741336808399
"BJCY88385062",116.47773,40.002156,360,105.25,2,34205,2,1,1,"1997",1,6,1,0.0893982199999925,0.100159607999998,0.134253449914259
"BJHD87177919",116.297913,39.931622,330,69.8,2,47278,1,1,1,"1998",4,4,0,0.0904187800000074,0.0296256079999964,0.0951484756896251
"BJDX91537820",116.331607,39.777363,255,150.91,4,16898,2,1,2,"1998",4,2,0,0.0567247799999961,0.124633392,0.136934959259765
"BJDX89885948",116.45457,39.809878,174,82.52,3,21086,1,1,1,"1998",4,2,0,0.0662382200000025,0.0921183920000033,0.11346056554343
"BJHD90726387",116.287719,39.931907,495,105.98,3,46707,1,1,1,"1998",4,2,0,0.100612780000006,0.0299106080000016,0.104964641523988
"BJCY88331578",116.441781,39.991956,230.5,50.8,1,45375,1,1,1,"1998",4,6,1,0.0534492200000045,0.0899596080000009,0.104640098385479
"BJCY85487514",116.471931,40.008739,325,107,3,30374,1,1,1,"1998",1,6,1,0.0835992199999964,0.106742607999998,0.135583236232393
"101101094892",116.568009,39.92418,405,68.61,2,59030,1,1,1,"1998",4,2,0,0.179677220000002,0.0221836079999989,0.181041475498922
"101100465870",116.329607,39.758883,238.5,72.25,2,33011,1,1,1,"1998",4,2,0,0.0587247800000057,0.143113392000004,0.154693383038176
"BJXC87093806",116.369548,39.937371,900,192.4,4,46778,2,1,2,"1998",4,2,0,0.0187837800000068,0.0353746079999979,0.0400523817299567
"101100739357",116.587907,39.920397,235,43,1,54652,1,1,1,"1998",4,2,0,0.19957522,0.0184006080000003,0.200421682491735
"101100874336",116.22664,39.907108,420,87.75,2,47864,1,1,1,"1998",1,6,1,0.161691779999998,0.00511160799999999,0.161772557178013
"BJCY85110062",116.46373,39.900336,440,153.49,3,28667,2,1,2,"1998",1,6,1,0.0753982199999967,0.00166039199999801,0.0754165000564304
"BJCY91911154",116.433365,40.048629,328,77.2,2,42488,1,1,1,"1998",1,6,1,0.0450332199999934,0.146632607999997,0.15339202271451
"BJHD88358668",116.354913,40.040671,165,44.54,1,37046,1,1,1,"1998",4,2,0,0.0334187800000052,0.138674608000002,0.142644529375098
"101100717819",116.475053,39.885225,385,71.96,2,53502,1,1,1,"1998",1,6,1,0.0867212200000012,0.0167713920000025,0.0883280792721451
"BJCY89276706",116.441781,39.991956,355.5,78.78,2,45126,1,1,1,"1998",1,6,1,0.0534492200000045,0.0899596080000009,0.104640098385479
"BJCY88923620",116.493317,39.929564,207,70.12,2,29521,1,1,1,"1998",1,6,1,0.104985220000003,0.0275676079999982,0.10854432011529
"101102352243",116.673595,40.124882,610,115.13,3,52984,1,1,1,"1998",4,4,0,0.285263220000004,0.222885607999999,0.362012567376189
"BJFT91200388",116.419327,39.861278,134,40.51,1,33079,1,1,1,"1998",1,6,1,0.0309952199999941,0.0407183920000023,0.0511731483291177
"101100562028",116.409783,40.006303,627,73.68,2,85098,2,1,1,"1998",4,4,0,0.021451220000003,0.104306608000002,0.10648954555239
"101101218547",116.433365,40.048629,441,77.2,2,57125,1,1,1,"1998",1,6,1,0.0450332199999934,0.146632607999997,0.15339202271451
"BJHD86093383",116.288489,39.928841,253,59.4,2,42593,1,1,1,"1998",1,6,1,0.099842780000003,0.0268446079999975,0.103388653617322
"BJCY85957909",116.472888,39.986053,315,86.49,2,36421,1,1,1,"1998",1,6,1,0.0845562199999961,0.0840566079999974,0.119227797468346
"101100408116",116.637113,39.910123,351.5,88.24,2,39835,2,1,1,"1999",4,2,0,0.248781219999998,0.00812660799999776,0.248913915204179
"BJHD87507409",116.264969,39.927867,309,69.29,2,44596,1,1,1,"1999",4,2,0,0.123362780000008,0.0258706079999982,0.126046276611489
"BJXC90412754",116.377294,39.920914,1075,86.8,3,123848,1,1,1,"1999",4,2,0,0.0110377799999952,0.0189176080000024,0.0219022482811708
"101101812447",116.632799,40.031538,175,35.43,1,49394,1,1,1,"1999",4,2,0,0.244467220000004,0.129541607999997,0.276668122229062
"BJHD85301669",116.362306,40.035119,295,111.47,3,26465,2,1,2,"1999",4,6,1,0.0260257799999977,0.133122608000001,0.135642802924925
"BJXC84739138",116.345325,39.903799,390.5,116.4,3,33549,1,1,1,"1999",1,2,1,0.0430067799999989,0.00180260799999843,0.0430445411355489
"BJHD84920373",116.368316,39.961515,380,95,2,40000,1,1,1,"1999",3,6,1,0.0200157800000085,0.0595186079999976,0.0627940773263381
"BJDX91663555",116.344664,39.802705,176,56.49,1,31156,1,1,1,"1999",4,2,0,0.0436677800000069,0.0992913919999978,0.108469606505354
"BJTJ08957749",116.695201,39.934643,83,67.41,2,12313,1,1,1,"1999",4,2,0,0.306869219999996,0.0326466080000003,0.308600906021534
"101102211280",116.441781,39.991956,638,89.44,2,71333,1,1,1,"1999",1,6,1,0.0534492200000045,0.0899596080000009,0.104640098385479
"BJSY91581691",116.636725,40.031531,199,123.17,3,16157,1,1,1,"1999",1,2,0,0.248393219999997,0.129534608,0.280139976461198
"BJXC88083693",116.358644,39.892101,290,73.03,2,39710,1,1,1,"1999",1,6,1,0.0296877800000033,0.00989539200000422,0.0312934987523342
"BJXC56428186",116.34724,39.896217,433,132.79,3,32608,2,1,2,"1999",1,6,1,0.0410917800000021,0.00577939200000088,0.0414962137484644
"BJDC90341826",116.439371,39.896367,321,55.15,1,58205,1,1,1,"1999",1,6,1,0.0510392199999927,0.00562939200000301,0.0513487296093813
"BJCY86233370",116.421876,40.008585,325,78.3,1,41508,2,1,1,"2000",4,6,1,0.033544219999996,0.106588607999996,0.111742319873828
"BJHD85591073",116.343714,39.996907,583,90.42,3,64477,1,1,1,"2000",1,6,1,0.0446177799999958,0.0949106079999993,0.104875019919224
"BJXC89738686",116.334485,39.890374,431,96.16,2,44822,1,1,1,"2000",1,6,1,0.0538467800000006,0.0116223919999996,0.0550868016149978
"BJCY84411345",116.465871,40.007369,302.8,110.09,2,27505,2,1,1,"2000",4,2,0,0.0775392200000056,0.105372607999996,0.130827050547393
"BJHD84567621",116.338433,40.051503,200,87.1,2,22963,2,1,1,"2000",1,6,1,0.0498987800000066,0.149506607999996,0.157613813103907
"BJDC87972695",116.445042,39.894679,330,70.73,2,46657,1,1,1,"2000",3,6,1,0.0567102199999994,0.00731739200000447,0.0571803574501774
"101092340817",116.422367,39.992213,860,154.66,3,55606,2,1,2,"2000",1,6,1,0.0340352199999927,0.0902166079999986,0.0964231951320497
"BJFT91994429",116.435657,39.875802,505,104.36,2,48391,2,1,2,"2000",1,6,1,0.0473252200000047,0.0261943920000007,0.0540908737246733
"BJCP85511266",116.337569,40.089546,283.7,122.53,3,23154,2,1,2,"2000",4,2,0,0.0507627799999995,0.187549607999998,0.194298006408406
"BJCP84951926",116.309045,40.083072,226,151.36,4,14932,2,1,2,"2000",4,2,0,0.0792867800000039,0.181075608,0.19767339045845
"BJSJ00522792",116.209665,39.922812,107,52.99,1,20193,1,1,1,"2000",4,2,0,0.17866678,0.0208156079999995,0.17987525625271
"BJFS90696901",116.134792,39.743391,159,106.68,3,14905,1,1,1,"2000",4,6,0,0.253539779999997,0.158605391999998,0.299062017671787
"101102319510",116.664848,39.942927,170,31.88,1,53325,1,1,1,"2000",4,2,0,0.276516220000005,0.0409306079999965,0.279529130135556
"BJSY84980163",116.632377,40.033796,124,99.07,2,12517,2,1,1,"2000",4,2,0,0.244045220000004,0.131799608000001,0.277361147376132
"BJCY84804074",116.603501,39.919667,180,108.98,2,16517,2,1,1,"2001",1,6,1,0.215169219999993,0.017670607999996,0.215893593287283
"BJFT85641689",116.308505,39.839489,370,103.34,2,35805,2,1,1,"2001",1,6,1,0.0798267800000048,0.0625073920000006,0.101387814158364
"BJHD87413762",116.32616,40.046586,370,93.95,2,39383,1,1,1,"2001",4,6,1,0.0621717799999999,0.144589607999997,0.157389596129989
"BJSY84947657",116.661432,40.180564,159.5,119.52,3,13346,2,2,1,"2001",4,2,0,0.273100220000003,0.278567607999996,0.390107219096096
"BJCP85031846",116.421451,40.070785,13.7,160.02,3,853,2,1,2,"2001",4,2,1,0.0331192200000032,0.168788608,0.172007200209719
"101100276513",116.43942,40.072066,273,89.58,2,30476,1,1,1,"2001",4,2,0,0.0510882199999969,0.170069607999999,0.177577244567093
"BJCY88746921",116.505445,39.939085,310,92.16,2,33638,1,1,1,"2001",1,6,1,0.117113219999993,0.0370886079999977,0.122845720894723
"101100978361",116.43942,40.072066,419,102.86,2,40735,1,1,1,"2001",4,2,0,0.0510882199999969,0.170069607999999,0.177577244567093
"BJHD88596159",116.358543,40.017542,216.5,62.15,1,34836,1,1,1,"2002",1,6,1,0.0297887800000041,0.115545607999998,0.119323756821422
"BJDX86942811",116.297022,39.788637,114,34.07,1,33461,1,1,1,"2002",4,2,0,0.0913097800000031,0.113359392,0.145560391859388
"BJDC92098668",116.415431,39.896044,485,73.59,2,65906,1,1,1,"2002",3,6,0,0.0270992199999966,0.00595239199999753,0.0277452463519402
"BJHD86478351",116.361151,39.962822,248,58.41,1,42459,1,1,1,"2002",1,6,1,0.0271807799999948,0.0608256080000018,0.0666224390875777
"BJDC85720343",116.414452,39.866869,350,116.76,2,29977,1,1,1,"2002",1,6,1,0.0261202199999957,0.0351273919999997,0.0437744167473402
"BJCY88974941",116.501166,39.91891,473,116.52,2,40594,2,1,2,"2002",1,6,1,0.112834219999996,0.0169136079999959,0.114094834846215
"BJCY86122843",116.603977,39.93584,410,143.38,3,28596,2,1,2,"2002",4,6,1,0.215645219999999,0.033843607999998,0.218284792670734
"BJCY89734674",116.481447,39.937145,620,130.62,3,47466,2,1,2,"2003",1,6,1,0.0931152200000014,0.0351486080000001,0.0995282313717386
"101100662837",116.462543,39.933593,390,61.99,1,62914,0,1,1,"2003",3,6,1,0.0742112199999951,0.031596608000001,0.0806576147117766
"BJCY87661393",116.456795,39.973905,310,59.03,1,52516,1,1,1,"2003",4,6,1,0.0684632199999982,0.0719086080000011,0.0992877655971065
"101100587422",116.329972,40.174041,270,87,2,31035,1,1,1,"2003",4,2,0,0.0583597800000035,0.272044608000002,0.278233953110549
"BJDC86170489",116.420099,39.901616,425,73.19,2,58069,1,1,1,"2003",4,6,0,0.0317672199999919,0.000380392000003837,0.0317694973929641
"BJXC84398665",116.333824,39.889469,215,76.03,1,28279,1,1,1,"2003",3,6,1,0.0545077799999945,0.0125273920000026,0.0559288264748111
"BJCY85573338",116.530553,39.921425,197.5,59.51,1,33188,1,1,1,"2003",1,6,1,0.142221219999996,0.0194286079999983,0.143542140945107
"101101210036",116.485616,40.006096,928,105.84,2,87680,1,1,1,"2003",1,6,1,0.0972842199999917,0.104099607999999,0.142481394738963
"BJXC88905907",116.372605,39.949564,413,68.03,2,60709,1,1,1,"2003",4,2,0,0.0157267800000085,0.0475676080000014,0.050099989421261
"101100519711",116.343687,40.08052,526,120.4,3,43688,1,1,1,"2003",4,2,0,0.0446447799999987,0.178523607999999,0.184021289514517
"BJCP89567834",116.416156,40.082585,230,141.3,3,16278,2,1,2,"2003",4,2,1,0.0278242199999994,0.180588608000001,0.182719546184819
"101092129202",116.415742,40.077796,268,116,2,23104,1,1,1,"2003",4,2,1,0.027410219999993,0.175799607999998,0.177923641861898
"BJCY85550846",116.369672,40.021,320,90.67,2,35293,1,1,1,"2003",3,6,1,0.0186597800000072,0.119003608,0.120457652752601
"BJXC89536527",116.372605,39.949564,483,81.22,3,59469,1,1,1,"2003",4,2,0,0.0157267800000085,0.0475676080000014,0.050099989421261
"BJHD85565613",116.337135,40.044991,190,46.78,1,40616,1,1,1,"2003",3,6,1,0.0511967799999979,0.142994608000002,0.15188340330478
"BJCP87208589",116.416156,40.082585,252,144.51,3,17439,2,1,2,"2003",1,2,1,0.0278242199999994,0.180588608000001,0.182719546184819
"BJHD91261762",116.351155,40.045361,540,137.14,3,39376,1,1,2,"2003",4,6,1,0.0371767799999958,0.143364607999999,0.14810646102774
"BJFT85967296",116.438762,39.854215,196,70.75,2,27704,1,1,1,"2003",3,6,1,0.0504302199999955,0.0477813919999974,0.0694713502870454
"BJDC84111717",116.434355,39.933559,252,48.49,2,51970,1,1,1,"2003",4,6,0,0.046023219999995,0.0315626080000015,0.0558062272773362
"101100246256",116.379101,39.895125,550,70.81,1,77673,1,1,1,"2003",3,6,1,0.00923077999999578,0.00687139200000075,0.0115075335074896
"101092171267",116.450152,39.910913,429.5,69,1,62247,1,1,1,"2004",1,6,1,0.0618202200000013,0.00891660799999983,0.062459951161318
"BJSY90017493",116.654682,40.125799,237,93.82,2,25262,1,1,1,"2004",4,6,1,0.266350219999993,0.223802608,0.347893729523321
"BJCP84958708",116.423504,40.083027,195,139.67,3,13962,1,1,2,"2004",1,6,1,0.0351722199999926,0.181030608,0.18441574252915
"101092331162",116.425304,40.112553,175,66.29,1,26400,1,1,1,"2004",4,2,0,0.0369722199999956,0.210556607999997,0.213777992843493
"101101345688",116.344985,39.891739,855,79.17,2,107996,1,1,1,"2004",1,6,1,0.0433467800000074,0.0102573919999998,0.0445438820379488
"BJCP89098229",116.439341,40.082372,340,124.75,3,27255,1,1,2,"2004",4,2,0,0.0510092199999974,0.180375607999999,0.187449461152539
"BJDC85607076",116.420099,39.901616,213,40.92,1,52053,0,1,1,"2004",1,6,1,0.0317672199999919,0.000380392000003837,0.0317694973929641
"BJTJ88109707",116.629641,39.911449,215,101.4,2,21204,1,1,1,"2004",1,6,1,0.241309220000005,0.00945260799999659,0.241494288659199
"BJSJ86305634",116.233381,39.896656,278,78.27,2,35519,1,1,1,"2004",1,6,1,0.154950780000007,0.0053403920000008,0.155042781222875
"BJDC89322666",116.433451,39.923705,287,57.64,1,49792,1,1,1,"2004",4,6,1,0.0451192200000037,0.0217086079999973,0.0500700277082635
"BJTJ87031253",116.679562,39.895417,335,134.94,3,24826,2,1,2,"2004",4,2,0,0.291230220000003,0.00657939199999902,0.291304530415062
"BJTJ84249481",116.650653,39.914862,156,100.61,2,15506,2,1,1,"2004",4,6,1,0.262321220000004,0.0128656079999985,0.262636528935904
"BJCY91098394",116.486709,39.895879,320,36.14,1,88545,0,1,1,"2004",1,6,1,0.0983772200000033,0.00611739200000017,0.0985672354274518
"BJCY87013775",116.493655,39.905367,346,99.27,2,34855,1,1,2,"2004",3,6,1,0.105323220000002,0.00337060799999733,0.105377140165496
"BJHD91596452",116.375246,40.044621,465,104.85,2,44350,2,1,1,"2004",4,6,0,0.0130857799999973,0.142624607999998,0.143223658818512
"BJXC33337750",116.369702,39.890309,172,67.49,1,25486,0,1,1,"2004",1,6,1,0.0186297799999977,0.0116873919999989,0.0219923585504137
"BJCY88428739",116.494382,39.919565,441.6,133.15,2,33166,2,1,1,"2005",3,6,1,0.10605022,0.0175686079999977,0.107495605254848
"101100537078",116.351354,40.072433,340,77.06,1,44122,1,1,1,"2005",4,2,0,0.0369777800000008,0.170436607999996,0.174401816390405
"101100592845",116.565224,39.954527,455,105.65,2,43067,1,1,1,"2005",4,2,0,0.176892219999999,0.0525306079999979,0.184527294114929
"101102003324",116.432142,39.902354,650,59.65,1,108969,1,1,1,"2005",3,6,1,0.0438102199999975,0.000357608000001619,0.0438116794922295
"BJHD85875523",116.348101,40.040414,154,42.08,1,36597,0,1,1,"2005",3,6,1,0.0402307800000017,0.138417607999997,0.144145585655092
"BJCY87961028",116.486595,39.917578,760,156.94,2,48427,2,1,2,"2005",4,6,1,0.0982632199999927,0.015581607999998,0.0994909388468747
"BJCP00386218",116.431552,40.082903,243,161.24,2,15071,2,1,2,"2005",4,6,1,0.0432202199999949,0.180906608000001,0.185997817822989
"101101692580",116.359156,40.079209,531,119.12,3,44577,1,1,1,"2005",4,2,0,0.0291757800000028,0.177212607999998,0.179598258824437
"BJSY86909646",116.671806,40.140872,261,100.12,2,26069,2,1,1,"2005",3,6,1,0.283474220000002,0.238875608000001,0.370700943486768
"BJTJ85555585",116.676119,39.887571,156,66.68,1,23396,1,1,1,"2005",3,6,1,0.287787219999998,0.0144253919999997,0.28814853102121
"BJFT90840848",116.401854,39.861344,470,133.14,3,35302,2,1,2,"2005",3,6,1,0.0135222199999987,0.0406523919999984,0.042842355316321
"BJCY84547221",116.486595,39.917578,296,77.48,1,38204,1,1,1,"2005",1,6,1,0.0982632199999927,0.015581607999998,0.0994909388468747
"BJCY88836010",116.513137,39.978272,362,90.85,2,39846,1,1,1,"2005",4,6,1,0.124805219999999,0.076275607999996,0.146267943565968
"BJTJ88378751",116.711337,39.9184,199,97.93,2,20321,1,1,1,"2005",3,6,1,0.323005219999999,0.0164036079999974,0.323421475017763
"BJHD86453989",116.257014,40.054948,510,114.79,2,44429,1,1,1,"2005",4,6,1,0.131317780000003,0.152951608000002,0.201590063579323
"BJCY85889218",116.569545,39.910974,203,78.9,2,25729,1,1,2,"2005",3,6,1,0.181213220000004,0.00897760800000214,0.181435466621527
"BJCP91805803",116.439341,40.082372,289,112.47,2,25696,1,1,1,"2005",4,2,0,0.0510092199999974,0.180375607999999,0.187449461152539
"BJCY91187183",116.471348,39.90062,203,44.07,1,46064,0,1,1,"2006",4,6,1,0.0830162200000046,0.0013763919999974,0.0830276293653313
"BJCY88125272",116.518854,39.939588,476,142.18,3,33479,2,1,2,"2006",3,6,1,0.130522220000003,0.0375916079999996,0.135827754548748
"BJHD87089770",116.352882,40.05023,238,68.24,1,34877,2,1,1,"2006",4,6,1,0.0354497800000075,0.148233607999998,0.152413547438363
"BJCP91061142",116.363217,40.082639,358,124.5,3,28756,1,1,2,"2006",4,2,0,0.0251147799999956,0.180642607999999,0.182380108563104
"BJCP87681981",116.330198,40.074228,141.5,46.66,1,30326,1,1,1,"2006",3,6,1,0.0581337800000057,0.172231607999997,0.181778060203518
"BJHD91343059",116.352882,40.05023,580,113.71,3,51007,2,1,2,"2006",4,6,1,0.0354497800000075,0.148233607999998,0.152413547438363
"101100305409",116.42537,40.052808,410,76.49,1,53602,1,1,1,"2006",1,6,1,0.0370382199999995,0.150811607999998,0.155293177082296
"BJCP87860639",116.330198,40.074228,200,70.53,1,28357,2,1,1,"2006",3,6,1,0.0581337800000057,0.172231607999997,0.181778060203518
"BJCY87635731",116.594761,39.936939,192,81.43,2,23579,1,1,1,"2006",3,6,0,0.206429220000004,0.0349426080000015,0.209365729582594
"BJSY86035353",116.560389,40.094933,79,35.62,1,22179,0,0,1,"2006",3,6,1,0.172057219999999,0.192936607999997,0.258511550342867
"BJTJ90432521",116.685886,39.894296,164,55.5,1,29550,1,1,1,"2006",4,6,1,0.297554219999995,0.00770039200000383,0.297653842368546
"BJCP91511769",116.34663,40.096608,399,115.67,3,34495,2,1,2,"2006",4,6,1,0.0417017799999968,0.194611608000002,0.199029436072946
"101102111185",116.674053,39.882658,410,111.43,2,36795,1,1,1,"2006",3,6,1,0.285721219999999,0.0193383920000016,0.28637490980083
"BJCY85391068",116.612765,39.905006,174.2,61.7,1,28234,1,1,1,"2006",4,6,0,0.224433219999995,0.00300960799999928,0.224453398236426
"BJCY86498711",116.518854,39.939588,400,96.77,2,41336,2,1,2,"2006",3,6,1,0.130522220000003,0.0375916079999996,0.135827754548748
"BJHD89637932",116.334148,40.057145,217,52.63,1,41232,1,1,1,"2007",3,6,1,0.0541837800000025,0.155148607999998,0.164337982765475
"101100385812",116.471006,40.016871,780,97.49,2,80009,1,1,2,"2007",3,6,1,0.0826742200000012,0.114874608000001,0.141531629736121
"101100965293",116.352882,40.05023,399.5,53,1,75378,1,1,1,"2007",4,6,1,0.0354497800000075,0.148233607999998,0.152413547438363
"BJCY85198776",116.454898,39.850417,385,139.69,3,27562,2,1,2,"2007",4,6,1,0.0665662199999986,0.0515793920000007,0.0842110166437738
"101100602637",116.341759,39.755588,418,87.73,2,47647,1,1,1,"2007",3,6,1,0.0465727800000053,0.146408391999998,0.153637368777762
"BJFT89695244",116.395716,39.846811,185,56.54,1,32721,0,1,1,"2007",3,6,1,0.00738421999999161,0.0551853919999985,0.0556772322875498
"BJCY86213456",116.414753,40.05889,182,45.29,1,40186,1,1,1,"2007",4,6,0,0.0264212200000031,0.156893607999997,0.159102750125651
"BJSJ88390337",116.247008,39.906426,408,115.46,2,35337,2,1,1,"2007",3,6,1,0.141323780000008,0.00442960800000236,0.141393183076569
"101101049226",116.508909,39.868786,518,85.71,2,60437,1,1,1,"2007",1,6,1,0.120577220000001,0.0332103920000009,0.125067166433571
"BJCY90394737",116.418802,40.010659,645,115.34,2,55922,2,1,1,"2008",1,6,1,0.030470219999998,0.108662607999996,0.112853873146689
"BJCY90933791",116.418802,40.010659,455,89.46,1,50861,1,1,1,"2008",3,6,1,0.030470219999998,0.108662607999996,0.112853873146689
"BJCY91246923",116.42537,40.052808,380,95.37,2,39845,1,1,1,"2008",1,6,1,0.0370382199999995,0.150811607999998,0.155293177082296
"BJFT91654918",116.330839,39.847582,240,68.22,1,35181,1,1,1,"2008",1,6,1,0.057492780000004,0.0544143919999982,0.0791602539716639
"BJHD84668649",116.386248,40.069552,200,89.17,2,22430,1,1,1,"2008",3,6,1,0.00208378000000664,0.167555608000001,0.167568564806584
"BJFT91319275",116.44832,39.85524,697,156.53,3,44529,2,1,2,"2008",4,6,1,0.0599882199999939,0.0467563919999989,0.0760575225183232
"BJSY89137464",116.683699,40.11204,316,119.33,4,26482,2,1,2,"2008",4,6,1,0.295367220000003,0.210043607999999,0.362436355671154
"BJXC84961215",116.343245,39.900529,152.5,59.86,1,25477,0,1,1,"2008",1,6,1,0.0450867800000054,0.00146739200000212,0.045110652511913
"BJCY91432605",116.441781,39.991956,550,95.13,2,57816,1,1,1,"2008",3,6,1,0.0534492200000045,0.0899596080000009,0.104640098385479
"BJHD88581128",116.342241,40.038962,300,61.03,1,49157,1,1,1,"2009",4,6,1,0.0460907800000001,0.136965607999997,0.144512759906581
"BJCY88363143",116.433356,40.005811,380,87.08,1,43639,1,1,1,"2009",1,6,1,0.0450242200000019,0.103814608,0.113157647646115
"101101588175",116.492767,39.998248,1220,191.85,3,63592,2,1,2,"2009",4,6,1,0.104435219999999,0.0962516079999958,0.142024952804192
"BJFT91209720",116.37785,39.842419,102,44.08,1,23140,0,1,1,"2009",1,6,1,0.0104817800000063,0.0595773920000013,0.0604924239015958
"BJSJ84591681",116.210647,39.939312,238,99.14,2,24007,1,1,1,"2009",1,6,1,0.177684780000007,0.0373156080000001,0.18156083180042
"BJCY89623605",116.471754,40.02946,450,102.35,2,43967,2,1,1,"2009",4,6,1,0.0834222200000028,0.127463607999999,0.152335938485002
"BJCY90681888",116.609957,39.91983,304,96.41,2,31532,1,1,1,"2009",3,6,1,0.221625219999993,0.0178336079999966,0.222341574417253
"101101251354",116.511545,39.904464,548,73.57,2,74487,1,1,1,"2009",4,6,1,0.123213219999997,0.00246760799999635,0.123237927084194
"BJCP91074011",116.265066,40.166068,231,77.46,3,29822,1,1,1,"2009",4,6,1,0.123265779999997,0.264071608000002,0.291424547131353
"101101089582",116.364975,40.073376,336,71.19,1,47198,1,1,1,"2009",3,6,1,0.0233567800000003,0.171379608000002,0.17296389568405
"BJFT87958496",116.260837,39.873276,446.6,116.75,3,38253,2,1,2,"2010",3,6,1,0.127494780000006,0.0287203920000039,0.130689631738267
"101102223095",116.212774,39.767185,360,89.33,2,40301,1,1,1,"2010",3,6,1,0.175557780000005,0.134811392000003,0.221347341369868
"101101663027",116.169065,39.762892,357,88.25,2,40454,1,1,1,"2010",4,6,1,0.219266779999998,0.139104392,0.259668928994705
"BJHD91511329",116.385135,39.977329,190,53.54,1,35488,0,1,1,"2010",1,6,1,0.00319677999999612,0.0753326079999965,0.0754004060363704
"BJCY91197813",116.471508,40.000031,475,67.92,1,69936,1,1,1,"2010",1,6,1,0.0831762199999986,0.098034607999999,0.128565422797896
"101101998612",116.154608,39.726495,270,71.27,1,37885,1,1,1,"2010",4,6,1,0.233723780000005,0.175501392000001,0.292279906821234
"BJDC84573735",116.399108,39.876842,235,60.03,2,39148,1,1,1,"2010",3,6,1,0.0107762199999968,0.0251543919999975,0.0273654956903373
"BJYZ89786005",116.542892,39.749119,170,90.15,3,18858,2,1,1,"2010",4,6,1,0.154560219999993,0.152877392000001,0.21739447691045
"101101623612",116.440459,39.858116,475,85.9,2,55297,1,1,1,"2010",3,6,1,0.0521272200000027,0.0438803919999984,0.0681376244596347
"BJDC85618645",116.431098,39.927369,125,15.3,2,81700,0,0,0,"2010",2,3,0,0.0427662200000043,0.0253726079999979,0.0497264397459774
"BJSY89133529",116.665923,40.186753,218.5,89,3,24551,2,1,1,"2010",4,6,1,0.277591220000005,0.284756608000002,0.397672240948194
"BJFT84397368",116.39391,39.842515,245,102.92,2,23805,2,1,1,"2010",3,6,1,0.00557822000000385,0.0594813920000021,0.0597423847249703
"101100432231",116.37785,39.842419,200,60.21,1,33218,1,1,1,"2010",1,6,1,0.0104817800000063,0.0595773920000013,0.0604924239015958
"BJFT91333182",116.37785,39.842419,161.5,49.44,1,32666,1,1,1,"2010",1,6,1,0.0104817800000063,0.0595773920000013,0.0604924239015958
"101101322298",116.423905,39.791207,465,88.91,2,52301,1,1,1,"2010",4,6,1,0.0355732200000034,0.110789392000001,0.116360402890754
