"id","Lng","Lat","totalPrice","square","livingRoom","price","drawingRoom","kitchen","bathRoom","constructionTime","buildingType","buildingStructure","elevator","dif_lng","dif_lat","dif_cor"
"101101024903",116.23899,40.216973,278,63,2,44127,1,1,1,"1995",4,2,0,0.14934178,0.314976608000002,0.348587479466425
"101101400087",116.442114,39.951182,469.6,42.28,1,111070,1,1,1,"1995",1,6,1,0.0537822200000022,0.0491856080000019,0.072881761933
"BJFT88344627",116.441833,39.866749,170,48.41,1,35117,1,1,1,"1995",1,6,1,0.0535012200000011,0.0352473920000023,0.0640683945818088
"BJCY86248773",116.422403,39.987661,318,78.04,3,40749,1,1,1,"1995",4,6,1,0.0340712200000013,0.0856646080000019,0.0921915022986526
"BJCY91296030",116.441781,39.991956,423,68.94,2,61358,1,1,1,"1995",4,2,0,0.0534492200000045,0.0899596080000009,0.104640098385479
"BJDX84227514",116.45457,39.809878,110.5,82.52,3,13391,1,1,1,"1995",4,2,0,0.0662382200000025,0.0921183920000033,0.11346056554343
"BJCY89668836",116.505445,39.939085,311,90.24,2,34464,2,1,1,"1996",1,6,1,0.117113219999993,0.0370886079999977,0.122845720894723
"BJCY85207826",116.43777,39.986008,198,56.17,1,35251,1,1,1,"1996",1,6,1,0.049438219999999,0.0840116079999973,0.097478653435065
"BJHD88615994",116.320453,40.039032,503,94.4,2,53284,2,1,1,"1996",4,2,0,0.0678787800000009,0.137035607999998,0.152925755300465
"101100325500",116.334045,39.757413,223,71,2,31409,1,1,1,"1996",4,2,0,0.0542867799999982,0.144583392000001,0.154439022675599
"BJFT85836993",116.430884,39.863405,254.2,80.55,3,31559,1,1,1,"1996",1,6,1,0.0425522200000046,0.0385913920000007,0.0574455129964605
"101101086403",116.430843,39.998466,480,59.99,2,80014,1,1,1,"1996",4,2,0,0.0425112199999944,0.0964696079999996,0.105421008786491
"101101253505",116.417045,40.006843,750,102.57,2,73121,1,1,1,"1996",1,6,1,0.0287132200000002,0.104846608000003,0.108707222445772
"BJCY85370781",116.43777,39.986008,263,68.59,2,38344,1,1,1,"1996",1,6,1,0.049438219999999,0.0840116079999973,0.097478653435065
"BJTJ91555933",116.667208,39.885232,143,46.01,1,31081,1,1,1,"1996",4,2,0,0.278876220000001,0.0167643919999989,0.279379653734159
"BJDX86796797",116.344557,39.780149,203,74.16,2,27374,2,1,1,"1996",4,2,0,0.0437747800000068,0.121847391999999,0.129472075372454
"BJHD88124439",116.362901,40.038898,240,65.1,2,36867,1,1,1,"1996",4,2,0,0.0254307800000078,0.136901608000002,0.139243580980938
"BJHD89982290",116.367137,40.040209,168,44.68,1,37601,1,1,1,"1996",4,2,0,0.0211947800000019,0.138212607999996,0.139828265058997
"101101438764",116.390657,39.991903,650,65.57,2,99131,1,1,1,"1996",3,6,0,0.00232522000000301,0.0899066079999997,0.0899366711086975
"101101018692",116.296408,40.039756,458,54.24,1,84440,1,1,1,"1996",4,2,0,0.0919237800000019,0.137759607999996,0.165613075950546
"101091583430",116.351933,39.887523,438,62.77,2,69779,1,1,1,"1996",4,2,0,0.036398779999999,0.0144733919999993,0.0391707832634729
"BJCY85585559",116.43777,39.986008,318,77.48,2,41043,1,1,1,"1996",1,6,1,0.049438219999999,0.0840116079999973,0.097478653435065
"BJHD85309193",116.305063,39.91533,205,45,1,45556,1,1,1,"1996",4,2,0,0.0832687799999974,0.0133336079999964,0.084329560801569
"101090531198",116.340818,39.986077,630,65.04,2,96864,1,1,1,"1996",4,2,0,0.0475137800000027,0.0840806080000007,0.0965769534181859
"BJDC91533517",116.426912,39.960779,339,40.98,1,82724,1,1,1,"1996",4,2,0,0.0385802200000001,0.0587826080000013,0.0703123629138591
"BJCY90867322",116.472516,39.882104,415,143.95,3,28830,2,1,2,"1997",4,2,0,0.0841842199999974,0.0198923920000027,0.0865025442197496
"BJHD86847771",116.260421,39.927665,292.5,72.56,2,40312,1,1,1,"1997",4,2,0,0.127910780000008,0.0256686079999966,0.130460894818592
"BJCY85880040",116.467922,39.993105,264,88.25,2,29916,1,1,1,"1997",3,2,1,0.07959022,0.091108607999999,0.120976781124916
"BJFT88623210",116.306494,39.841008,278,71.08,2,39111,1,1,1,"1997",4,2,0,0.0818377800000007,0.0609883919999987,0.102063735940215
"BJXC84688150",116.381217,39.96423,233,51.87,1,44920,1,1,1,"1998",3,2,1,0.00711477999999488,0.0622336079999997,0.0626389819453186
"BJCY91632470",116.410104,40.013713,381,83.77,2,45482,1,1,1,"1998",1,6,1,0.0217722200000026,0.111716608000002,0.113818408294768
"BJFT90744222",116.374708,39.854229,203,57.39,2,35373,1,1,1,"1998",4,2,0,0.0136237800000032,0.0477673920000043,0.0496722369132956
"BJHD88391646",116.362901,40.038898,253,74.19,2,34102,1,1,1,"1998",4,2,0,0.0254307800000078,0.136901608000002,0.139243580980938
"BJFT88966860",116.36864,39.854969,172,51.23,1,33575,1,1,1,"1998",1,6,1,0.0196917800000023,0.0470273920000039,0.0509837405247058
"BJTJ91743715",116.695201,39.934643,175,54.98,2,31830,1,1,1,"1998",4,2,0,0.306869219999996,0.0326466080000003,0.308600906021534
"BJTJ89895366",116.636774,39.918867,128.5,58.52,1,21959,1,1,1,"1998",4,2,0,0.248442220000001,0.0168706079999978,0.249014365233853
"101100241093",116.31969,39.931258,1000,116.66,3,85720,1,1,1,"1998",1,6,1,0.0686417800000072,0.0292616079999988,0.0746186013291256
"101101132737",116.30313,39.950488,555,61.6,2,90098,1,1,1,"1998",4,2,0,0.0852017800000056,0.0484916079999991,0.0980345824777916
"BJTJ91469279",116.695201,39.934643,141,52.79,1,26710,1,1,1,"1998",4,2,0,0.306869219999996,0.0326466080000003,0.308600906021534
"101100444698",116.402495,39.846914,270,64.13,2,42102,1,1,1,"1998",4,2,0,0.0141632200000004,0.0550823920000028,0.0568741304039928
"BJCY85510016",116.441781,39.991956,310,66.76,2,46435,1,1,1,"1998",4,2,1,0.0534492200000045,0.0899596080000009,0.104640098385479
"101100283251",116.409783,40.006303,630,104.66,2,60195,2,1,1,"1998",4,4,0,0.021451220000003,0.104306608000002,0.10648954555239
"BJTJ87992018",116.667208,39.885232,149,79.36,2,18776,1,1,1,"1998",4,4,0,0.278876220000001,0.0167643919999989,0.279379653734159
"BJCY88924957",116.513625,39.931024,275.5,82.89,2,33237,1,1,1,"1999",3,6,1,0.125293220000003,0.0290276079999998,0.128611791855066
"BJCY88113932",116.491703,39.929224,217,61.84,1,35091,1,1,1,"1999",1,6,1,0.10337122,0.0272276079999969,0.106896921198367
"BJCP89391378",116.415343,40.075533,244,136.24,3,17910,2,1,2,"1999",4,2,0,0.0270112199999915,0.173536607999999,0.175626194862934
"BJHD85054793",116.362306,40.035119,188,69.96,2,26873,2,1,1,"1999",4,6,0,0.0260257799999977,0.133122608000001,0.135642802924925
"101100300385",116.351617,39.894089,570,75.88,2,75119,1,1,1,"1999",3,6,1,0.0367147799999969,0.0079073919999999,0.0375566494603797
"BJCY90578088",116.441781,39.991956,563,110.22,3,51080,1,1,1,"1999",1,6,1,0.0534492200000045,0.0899596080000009,0.104640098385479
"BJSJ89032558",116.188426,39.935915,205,68.84,2,29780,1,1,1,"1999",4,2,0,0.199905779999995,0.0339186080000005,0.202762898100377
"BJCY89583984",116.513625,39.931024,247,72.12,1,34249,1,1,1,"1999",1,6,1,0.125293220000003,0.0290276079999998,0.128611791855066
"BJSY90053477",116.636725,40.031531,150,97.44,2,15395,1,1,1,"1999",4,2,0,0.248393219999997,0.129534608,0.280139976461198
"101100381622",116.636774,39.918867,224.5,63.72,1,35233,1,1,1,"1999",4,2,0,0.248442220000001,0.0168706079999978,0.249014365233853
"BJHD91300429",116.352299,40.062427,430,83.73,2,51356,1,1,1,"1999",1,6,1,0.0360327799999993,0.160430607999999,0.164427312870391
"BJCY90186987",116.513625,39.931024,385,102.62,3,37518,1,1,1,"1999",3,6,1,0.125293220000003,0.0290276079999998,0.128611791855066
"BJCY87741966",116.477613,39.934452,223,53.11,1,41989,1,1,1,"1999",1,6,1,0.0892812200000037,0.0324556079999994,0.0949973827815203
"101100999433",116.415211,39.897786,680,66.47,2,102302,1,1,1,"2000",4,6,1,0.0268792199999979,0.0042103919999974,0.0272069819826075
"BJCY85616904",116.534997,39.928559,230,98.47,3,23358,1,1,1,"2000",1,6,1,0.146665220000003,0.026562607999999,0.149051195571893
"101101154538",116.328915,40.088074,474,96.08,2,49334,2,1,1,"2000",4,2,0,0.0594167800000065,0.186077607999998,0.195333637514305
"BJCP88192043",116.414019,40.121777,158,69.5,2,22734,1,1,1,"2000",4,2,0,0.0256872199999947,0.219780608000001,0.221276634383701
"BJYZ89025796",116.497256,39.804081,240,101.39,3,23671,1,1,2,"2000",3,6,1,0.108924219999992,0.0979153920000044,0.146464704598484
"BJCP90330022",116.331446,40.085293,243,86.37,2,28135,1,1,1,"2000",4,2,0,0.0568857800000018,0.183296607999999,0.191920917230285
"101101906611",116.327846,40.084914,645,191.94,5,33605,2,1,2,"2000",4,2,0,0.0604857800000076,0.182917607999997,0.192658716124264
"BJCY90701226",116.588913,39.922146,235,76.62,2,30671,1,1,1,"2000",4,2,0,0.200581220000004,0.020149607999997,0.201590755044083
"BJCP87390903",116.327846,40.084914,329,131.56,3,25008,2,1,2,"2000",4,2,0,0.0604857800000076,0.182917607999997,0.192658716124264
"BJFT84471087",116.402495,39.846914,158,67.63,2,23363,1,1,1,"2000",4,2,0,0.0141632200000004,0.0550823920000028,0.0568741304039928
"101101028780",116.476868,40.012847,630,83.48,2,75468,2,1,2,"2000",1,6,1,0.0885362199999946,0.110850608,0.141867965185439
"BJHD90581264",116.36465,39.980549,562,94.81,3,59277,1,1,1,"2000",1,6,1,0.023681780000004,0.0785526080000025,0.0820447373545107
"101101813661",116.358635,39.968678,480,56.28,1,85288,1,1,1,"2000",4,2,0,0.0296967799999948,0.0666816079999961,0.0729954490898798
"BJCP91309208",116.254113,40.220461,248,116.9,2,21215,2,1,2,"2000",4,6,0,0.134218779999998,0.318464607999999,0.345592805847114
"101100533072",116.44605,40.097306,390,135.06,2,28877,2,1,3,"2000",4,2,0,0.0577182199999982,0.195309608000002,0.203659607917434
"101102151462",116.331446,40.085293,396,87.08,2,45476,1,1,1,"2000",4,2,0,0.0568857800000018,0.183296607999999,0.191920917230285
"BJSJ86237446",116.221549,39.905466,368,125.53,3,29316,1,1,2,"2001",3,6,1,0.166782780000005,0.00346960799999607,0.166818865492497
"101100921393",116.262442,39.897184,498,100.69,2,49459,1,1,1,"2001",1,6,1,0.125889780000008,0.00481239199999806,0.125981728140283
"101101845253",116.43942,40.072066,409,132.87,2,30782,3,1,1,"2001",4,2,0,0.0510882199999969,0.170069607999999,0.177577244567093
"101101853874",116.381487,39.881928,756,76.39,2,98966,1,1,1,"2001",4,2,0,0.00684477999999444,0.0200683919999989,0.0212035697634607
"BJCP89183055",116.43942,40.072066,214,141.37,3,15138,1,1,2,"2001",1,2,1,0.0510882199999969,0.170069607999999,0.177577244567093
"BJCP00521662",116.376025,40.084133,85.5,44.14,1,19371,0,1,1,"2001",4,2,0,0.012306780000003,0.182136608,0.182551912637787
"BJCY84365088",116.470534,39.984906,261,94.18,2,27713,2,1,1,"2001",1,6,1,0.0822022199999992,0.0829096080000014,0.116752764728045
"BJDC91722249",116.414452,39.866869,390,119.58,2,32615,2,1,2,"2001",1,6,1,0.0261202199999957,0.0351273919999997,0.0437744167473402
"BJCY91996094",116.504911,39.998661,299,78.35,1,38163,1,1,1,"2001",4,6,1,0.116579220000006,0.0966646079999975,0.151442269448139
"101100346256",116.428411,40.135623,235,88.53,2,26545,1,1,1,"2002",4,2,0,0.0400792199999955,0.233626608000002,0.237039523795916
"BJDX91900097",116.460643,39.806976,325,94.04,2,34560,2,1,1,"2002",4,2,0,0.0723112200000031,0.0950203920000021,0.119405977378534
"101100576605",116.445785,40.077726,498.8,128.53,3,38809,1,1,2,"2002",4,2,0,0.0574532199999993,0.175729607999997,0.184883118797258
"BJCY85612994",116.530553,39.921425,359,131.48,2,27305,2,1,1,"2002",1,6,1,0.142221219999996,0.0194286079999983,0.143542140945107
"BJFT84468564",116.407622,39.8509,182,84.7,3,21488,1,1,1,"2002",1,6,1,0.019290220000002,0.051096391999998,0.0546164248469812
"BJSY84593910",116.648422,40.137571,113,91.87,3,12300,1,1,1,"2002",4,2,0,0.260090219999995,0.235574608,0.350916398126391
"BJCY84763166",116.426728,40.043603,143.5,54.81,1,26182,1,1,1,"2002",4,6,0,0.0383962199999957,0.141606607999996,0.146719804864758
"101101480127",116.443144,39.788087,435,96.9,2,44892,2,1,1,"2002",4,2,0,0.0548122200000023,0.113909392000004,0.126410953034692
"BJHD86391150",116.35154,39.954963,530,87.39,2,60648,1,1,1,"2002",1,6,1,0.0367917800000015,0.0529666079999984,0.0644910585941494
"BJCY89774322",116.523444,39.92445,343.8,96.73,2,35543,2,1,1,"2002",1,6,1,0.135112219999996,0.0224536079999993,0.136965238310839
"BJCY90547737",116.579271,39.900793,202,86.19,2,23437,1,1,1,"2002",4,2,0,0.190939220000004,0.00120339200000075,0.190943012143717
"BJCP90038734",116.338639,40.079333,320,118.06,3,27105,1,1,1,"2003",4,2,0,0.0496927800000009,0.177336607999997,0.184167437189839
"101092367189",116.379101,39.895125,530,63.63,1,83295,1,1,1,"2003",3,6,1,0.00923077999999578,0.00687139200000075,0.0115075335074896
"BJCP84915064",116.445785,40.077726,185,124.66,3,14841,2,1,2,"2003",4,2,0,0.0574532199999993,0.175729607999997,0.184883118797258
"BJCP88707571",116.416156,40.082585,283,201.23,3,14064,2,1,2,"2003",1,2,1,0.0278242199999994,0.180588608000001,0.182719546184819
"BJCP85655570",116.415742,40.077796,208,84.8,2,24529,1,1,1,"2003",1,6,1,0.027410219999993,0.175799607999998,0.177923641861898
"BJFT89430433",116.265669,39.894045,335,86.42,2,38765,2,1,1,"2003",4,6,1,0.122662779999999,0.0079513920000025,0.122920227107119
"BJCP85757607",116.416156,40.082585,306,159.53,3,19182,2,1,2,"2003",4,2,1,0.0278242199999994,0.180588608000001,0.182719546184819
"BJTJ86757900",116.54671,39.760284,128,71.59,2,17880,1,1,1,"2003",4,2,0,0.158378220000003,0.141712392000002,0.212523087255789
"101100699795",116.466526,39.806206,430,83.9,2,51252,1,1,1,"2003",4,6,0,0.0781942200000003,0.0957903919999978,0.123653286413753
"BJCP84698769",116.433401,40.107867,145,87.5,2,16572,2,1,2,"2003",4,2,0,0.045069220000002,0.205870607999998,0.210746154958275
"BJHD86280820",116.354913,40.040671,285,86.77,2,32846,1,1,1,"2003",1,6,1,0.0334187800000052,0.138674608000002,0.142644529375098
"BJCY89940748",116.430562,40.045549,338,112.41,2,30069,2,1,1,"2003",1,6,1,0.0422302199999933,0.143552608,0.149635365956212
"101100997534",116.172299,39.931943,588,121.34,3,48459,1,1,1,"2003",1,6,1,0.216032780000006,0.0299466079999959,0.218098512982635
"BJCY91135498",116.461156,39.904867,330,60.9,1,54188,1,1,1,"2004",3,6,1,0.0728242200000011,0.00287060800000205,0.0728807753039046
"BJDC90362713",116.432142,39.902354,465,80.31,2,57901,1,1,1,"2004",3,6,1,0.0438102199999975,0.000357608000001619,0.0438116794922295
"101100973374",116.486709,39.895879,1590,191.95,3,82835,1,1,3,"2004",3,6,1,0.0983772200000033,0.00611739200000017,0.0985672354274518
"BJDC91117374",116.448876,39.901694,340,74.37,1,45718,1,1,1,"2004",1,6,1,0.060544219999997,0.000302392000001817,0.0605449751534321
"BJCY84875557",116.581295,39.910614,178.8,92.02,2,19431,1,1,1,"2004",4,6,0,0.192963219999996,0.00861760800000155,0.193155552445195
"BJXC89198176",116.371997,39.890246,247,53.36,1,46290,1,1,1,"2004",4,2,0,0.0163347800000082,0.0117503920000033,0.0201220463621971
"BJXC89888262",116.343245,39.900529,177,27.86,1,63532,1,1,1,"2004",1,6,1,0.0450867800000054,0.00146739200000212,0.045110652511913
"101092166456",116.265669,39.894045,435,95.67,2,45469,2,1,2,"2004",4,6,1,0.122662779999999,0.0079513920000025,0.122920227107119
"101100976526",116.493655,39.905367,660,88.8,2,74325,1,1,1,"2004",3,6,1,0.105323220000002,0.00337060799999733,0.105377140165496
"BJSY89508117",116.654682,40.125799,230,91.31,2,25189,1,1,1,"2004",4,2,1,0.266350219999993,0.223802608,0.347893729523321
"BJDC88024191",116.423741,39.90101,735,103.15,2,71256,1,1,2,"2004",4,6,1,0.0354092200000053,0.000986392000001501,0.0354229562598387
"BJXC84848592",116.352069,39.879651,186,75.8,1,24539,1,1,1,"2004",1,6,1,0.0362627800000013,0.0223453919999983,0.0425946681752785
"101100391313",116.425304,40.112553,301,95.15,2,31635,2,1,1,"2004",4,2,0,0.0369722199999956,0.210556607999997,0.213777992843493
"BJTJ87123955",116.679562,39.895417,163,71.9,2,22671,1,1,1,"2004",4,2,0,0.291230220000003,0.00657939199999902,0.291304530415062
"BJHD87635618",116.364011,39.959453,490,96.75,2,50646,2,1,1,"2004",1,6,1,0.0243207799999965,0.0574566080000025,0.062392003836022
"BJXC88155410",116.374101,39.951363,448,79.57,2,56303,1,1,1,"2004",4,2,0,0.0142307800000054,0.0493666079999997,0.0513768146622014
"BJHD90591274",116.368447,39.954854,335,72.56,1,46169,1,1,1,"2004",3,6,1,0.0198847799999982,0.0528576079999965,0.0564741639967306
"101100536940",116.504579,39.795716,1008,298,6,33826,3,1,3,"2004",4,6,1,0.116247220000005,0.106280392000002,0.157508532725703
"BJCY89815543",116.612765,39.905006,396,180.9,4,21891,2,1,2,"2005",3,6,1,0.224433219999995,0.00300960799999928,0.224453398236426
"101101199133",116.391411,39.843591,826.5,126.56,3,65305,1,1,2,"2005",3,6,1,0.0030792200000036,0.0584053919999974,0.0584865062256396
"BJFT88977633",116.275541,39.872886,295,123.65,3,23858,2,1,1,"2005",1,6,1,0.112790779999997,0.0291103919999998,0.116486801721918
"BJFT89886125",116.420714,39.844298,208,55.54,1,37451,1,1,1,"2005",4,6,1,0.0323822200000023,0.0576983919999989,0.0661642850147577
"BJFT91207676",116.429293,39.872461,175,46.61,1,37546,1,1,1,"2005",1,6,1,0.0409612199999998,0.0295353919999997,0.0504991180564773
"101101250323",116.428732,40.048486,590,103.3,2,57116,1,1,1,"2005",1,6,1,0.0404002199999951,0.146489607999996,0.151958491135048
"101100233893",116.559704,39.92503,391,98.32,2,39769,1,1,1,"2005",3,6,1,0.171372219999995,0.0230336079999987,0.17291322935283
"101091891598",116.425304,40.112553,233,83.98,2,27745,1,1,1,"2005",4,2,0,0.0369722199999956,0.210556607999997,0.213777992843493
"101100281603",116.569545,39.910974,337,93.71,2,35963,2,1,2,"2005",3,6,1,0.181213220000004,0.00897760800000214,0.181435466621527
"BJCY85344694",116.486595,39.917578,680,162.93,3,41736,2,1,2,"2005",1,6,1,0.0982632199999927,0.015581607999998,0.0994909388468747
"BJ0000616076",116.119651,39.934504,160,105.86,2,15115,1,0,1,"2005",4,6,1,0.268680779999997,0.032507607999996,0.270640178316687
"101101450842",116.359156,40.079209,477,92.13,2,51775,1,1,1,"2005",4,2,0,0.0291757800000028,0.177212607999998,0.179598258824437
"101101670656",116.452967,39.818019,445,85.95,2,51775,1,1,1,"2005",3,6,1,0.0646352199999995,0.0839773920000013,0.10597128871336
"BJCY87010499",116.499423,39.900278,390,105.59,2,36936,2,1,1,"2005",3,6,1,0.111091219999992,0.00171839200000079,0.111104509504125
"BJFT86286626",116.414297,39.824593,194.5,60.67,1,32059,1,1,1,"2006",4,6,0,0.0259652200000033,0.0774033920000008,0.0816423771258184
"BJTJ56488066",116.658104,39.8932,149,88.88,2,16765,2,1,1,"2006",3,6,1,0.269772219999993,0.00879639200000071,0.26991559272473
"101101315577",116.685886,39.894296,535,101.32,2,52804,1,1,1,"2006",3,6,1,0.297554219999995,0.00770039200000383,0.297653842368546
"BJCY84325599",116.426534,40.002876,500,145.95,3,34259,1,1,2,"2006",3,6,1,0.0382022200000023,0.100879608,0.10787077881967
"BJDC84295492",116.409688,39.958188,134,36.31,1,36905,0,1,1,"2006",1,6,1,0.0213562200000013,0.0561916079999989,0.0601131012535037
"BJCY84375030",116.480675,39.868869,295,123.97,3,23797,2,1,2,"2006",4,2,0,0.0923432200000036,0.0331273920000044,0.0981055267591537
"BJDX85372447",116.439326,39.821816,132.5,61.44,1,21566,1,1,1,"2007",4,6,0,0.0509942199999927,0.0801803920000026,0.095022659059204
"101100256748",116.414421,40.053513,145.5,45.14,1,32234,0,1,1,"2007",3,6,1,0.0260892200000029,0.151516608000001,0.153746316703961
"101100717636",116.560215,40.093,445,88.83,2,50096,2,1,1,"2007",3,6,1,0.171883219999998,0.191003608000003,0.256955676307386
"BJSY88702075",116.560215,40.093,195,75,2,26000,1,1,1,"2007",3,6,1,0.171883219999998,0.191003608000003,0.256955676307386
"BJCP89032384",116.374562,40.09134,250,130.01,3,19230,2,1,2,"2007",4,2,0,0.0137697800000041,0.189343608000001,0.189843642853025
"BJCY84793780",116.377737,40.012518,134,46.76,1,28657,1,1,1,"2007",3,6,1,0.0105947800000052,0.110521607999999,0.11102826306015
"101101593031",116.42537,40.052808,536,98.58,2,54373,1,1,1,"2007",1,6,1,0.0370382199999995,0.150811607999998,0.155293177082296
"BJXC92313962",116.333306,39.891491,391,55.96,1,69872,0,1,1,"2007",3,6,1,0.0550257800000082,0.0105053919999989,0.0560196369649335
"BJCP89613642",116.374562,40.09134,295,124.67,3,23663,2,1,2,"2007",4,2,0,0.0137697800000041,0.189343608000001,0.189843642853025
"BJCY91586790",116.471006,40.016871,675,101.9,2,66242,2,1,2,"2007",3,6,1,0.0826742200000012,0.114874608000001,0.141531629736121
"BJFT84930836",116.395716,39.846811,283,101.41,2,27907,2,1,1,"2007",3,6,1,0.00738421999999161,0.0551853919999985,0.0556772322875498
"BJTJ88654395",116.689244,39.873245,275,126.55,3,21731,2,1,2,"2007",4,6,0,0.300912220000001,0.0287513920000038,0.30228266024909
"101101072550",116.330198,40.074228,254,46.45,1,54683,0,1,1,"2007",3,6,1,0.0581337800000057,0.172231607999997,0.181778060203518
"BJCY84561370",116.556567,39.952006,143.5,81.98,2,17505,1,1,1,"2007",3,6,1,0.16823522,0.0500096079999963,0.17551082627793
"101091845746",116.441521,39.895226,457,63.59,1,71867,1,1,1,"2007",1,6,1,0.053189219999993,0.00677039199999996,0.0536183861379781
"BJDC89694846",116.448623,39.945062,251,47.84,1,52467,0,1,1,"2007",3,6,1,0.0602912199999963,0.0430656079999991,0.0740923599401284
"BJCY89784046",116.594801,39.928019,179.5,58.93,1,30460,0,1,1,"2007",1,6,1,0.206469220000002,0.0260226079999981,0.208102654799334
"BJFT88896518",116.291708,39.844912,127.5,49,1,26021,0,1,1,"2008",1,6,1,0.0966237800000016,0.0570843920000002,0.112226479368723
"BJSY84949382",116.670768,40.209956,110,90.9,3,12102,2,1,2,"2008",4,6,1,0.282436219999994,0.307959607999997,0.417862822619334
"BJCY91645104",116.509143,39.925387,361,90.28,2,39987,2,1,1,"2008",1,6,1,0.120811219999993,0.0233906079999997,0.123054749686862
"BJFT92240186",116.291708,39.844912,136.2,34.11,1,39930,0,1,1,"2008",1,6,1,0.0966237800000016,0.0570843920000002,0.112226479368723
"BJXC84454924",116.382621,39.957951,235,58.22,2,40365,1,1,1,"2008",4,6,1,0.00571078000000114,0.0559546080000004,0.056245276820744
"101101231898",116.484608,39.995966,254.5,55,1,46273,0,1,1,"2008",1,6,1,0.0962762199999929,0.0939696080000019,0.134534002263967
"BJCP88992629",116.432684,40.077562,277,197.35,2,14036,1,1,1,"2008",1,6,1,0.0443522199999933,0.175565607999999,0.181081203141953
"BJCY90137586",116.47638,39.875691,560,139.05,3,40274,2,1,2,"2008",3,6,1,0.0880482200000046,0.0263053919999976,0.0918937576413259
"101100932206",116.291708,39.844912,252,46.96,1,53663,0,1,1,"2008",1,6,1,0.0966237800000016,0.0570843920000002,0.112226479368723
"BJCY90024102",116.50798,39.91836,235,64.15,1,36633,0,1,1,"2008",1,6,1,0.119648220000002,0.0163636079999989,0.120762014789198
"BJCY85995187",116.509143,39.925387,298,90.75,2,32838,2,1,1,"2008",1,6,1,0.120811219999993,0.0233906079999997,0.123054749686862
"BJDC88492539",116.411858,39.869364,355,96.8,2,36674,1,1,1,"2009",3,6,1,0.0235262199999937,0.0326323920000036,0.0402287960934702
"BJCP92165753",116.265066,40.166068,175,63.33,2,27634,1,1,1,"2009",4,6,1,0.123265779999997,0.264071608000002,0.291424547131353
"BJDC86523641",116.411858,39.869364,408,98.35,2,41485,1,1,1,"2009",3,6,1,0.0235262199999937,0.0326323920000036,0.0402287960934702
"101100960978",116.335445,39.737634,280,68.98,1,40592,1,1,1,"2009",4,6,1,0.0528867799999944,0.164362392000001,0.172661540021887
"101100523525",116.609957,39.91983,620,120.52,3,51444,2,1,2,"2009",3,6,1,0.221625219999993,0.0178336079999966,0.222341574417253
"BJCY84509419",116.572788,39.857682,110,77.9,2,14121,2,1,1,"2009",4,6,1,0.184456220000001,0.044314392000004,0.189704671621494
"BJCP91523842",116.386555,40.0865,407,133.32,3,30529,2,1,2,"2009",4,6,1,0.00177678000000014,0.184503608,0.184512163046738
"101092125062",116.529205,39.926332,588,87.21,2,67424,2,1,1,"2009",3,6,1,0.140873220000003,0.0243356080000012,0.142959735344953
"101101833815",116.389141,39.850859,339.5,47,1,72235,0,1,1,"2009",1,6,1,0.000809219999993616,0.0511373920000011,0.0511437943212094
"BJCP86477250",116.336897,40.062254,185,93.75,2,19734,2,0,0,"2009",1,6,1,0.0514347800000081,0.160257608000002,0.168309350647941
"BJCY88425078",116.4388,40.054941,518,142.55,3,36339,2,1,2,"2010",4,6,1,0.0504682199999991,0.152944607999999,0.161056183818696
"BJFS90238203",116.169065,39.762892,172,88.38,2,19462,1,1,1,"2010",4,6,1,0.219266779999998,0.139104392,0.259668928994705
"BJHD84782849",116.359358,39.964464,160,42.32,1,37808,0,1,1,"2010",1,6,1,0.0289737800000012,0.0624676079999986,0.0688598720353876
"BJFT91596881",116.39391,39.842515,304,76.99,2,39486,1,1,1,"2010",3,6,1,0.00557822000000385,0.0594813920000021,0.0597423847249703
"101102273953",116.344093,39.814005,264,57.91,1,45588,1,1,1,"2010",4,6,1,0.0442387800000006,0.0879913919999993,0.098486317435398
"101100529174",116.529205,39.926332,1460,360,4,40556,2,1,3,"2010",3,6,1,0.140873220000003,0.0243356080000012,0.142959735344953
"BJFT89631803",116.37785,39.842419,253.5,76.1,2,33312,1,1,1,"2010",1,6,1,0.0104817800000063,0.0595773920000013,0.0604924239015958
"BJCY85363311",116.4388,40.054941,630,173.25,3,36364,2,1,3,"2010",4,6,1,0.0504682199999991,0.152944607999999,0.161056183818696
"BJFT85955187",116.260837,39.873276,368,93.34,2,39426,1,1,1,"2010",3,6,1,0.127494780000006,0.0287203920000039,0.130689631738267
"BJSY88703446",116.665923,40.186753,125,88.56,3,14115,2,1,1,"2010",4,6,1,0.277591220000005,0.284756608000002,0.397672240948194
"BJFS91191240",116.169065,39.762892,270,121.76,3,22175,1,1,2,"2010",4,6,1,0.219266779999998,0.139104392,0.259668928994705
"BJDC89559476",116.399108,39.876842,580,90.01,2,64438,2,1,1,"2010",3,6,1,0.0107762199999968,0.0251543919999975,0.0273654956903373
"BJHD86463037",116.342241,40.038962,449,79.62,2,56393,2,1,1,"2010",4,6,1,0.0460907800000001,0.136965607999997,0.144512759906581
"BJDX90980362",116.350111,39.797633,175,63.92,1,27378,1,1,1,"2010",1,6,1,0.0382207800000032,0.104363392000003,0.111142006521184
"BJTJ85868976",116.542892,39.749119,155.5,88.93,3,17486,2,1,1,"2010",4,6,1,0.154560219999993,0.152877392000001,0.21739447691045
