"id","Lng","Lat","totalPrice","square","livingRoom","price","drawingRoom","kitchen","bathRoom","constructionTime","buildingType","buildingStructure","elevator","dif_lng","dif_lat","dif_cor"
"BJHD89924994",116.37555,40.042102,308,71.3,2,43198,1,1,1,"1996",4,2,0,0.0127817799999974,0.140105607999999,0.140687438291475
"101092312555",116.430888,40.000522,532.6,108.14,2,49251,1,1,2,"1996",1,2,1,0.0425562199999945,0.0985256079999957,0.107323470370915
"101101586527",116.435471,40.109315,375,96.81,2,38736,2,1,1,"1996",4,2,0,0.0471392200000054,0.207318608000001,0.212610233256227
"BJDC86762270",116.426912,39.960779,337,55.12,2,61140,1,1,1,"1996",4,2,0,0.0385802200000001,0.0587826080000013,0.0703123629138591
"BJCY89076947",116.422557,39.993896,360,76.29,2,47189,1,1,1,"1996",1,6,1,0.0342252199999962,0.0918996079999985,0.0980658127718398
"BJXC87016628",116.359171,39.886349,310,69.39,2,44676,1,1,1,"1996",4,2,0,0.029160779999998,0.0156473919999982,0.0330936846937583
"BJCY90414050",116.45648,39.878722,174,50.54,1,34429,1,1,1,"1997",1,6,1,0.0681482199999977,0.0232743919999976,0.0720130350154584
"BJCY89323425",116.405549,39.975629,422,150.19,3,28098,1,1,1,"1997",1,6,1,0.017217219999992,0.0736326079999969,0.075618738586473
"101101095856",116.405549,39.975629,1070,179,4,59777,1,0,2,"1997",1,6,1,0.017217219999992,0.0736326079999969,0.075618738586473
"101101771901",116.421713,39.971435,490,67.65,2,72432,1,1,1,"1997",4,4,0,0.0333812199999954,0.0694386079999987,0.0770456107099267
"BJHD89092442",116.369191,39.955198,201.8,51.5,1,39185,1,1,1,"1997",4,2,0,0.0191407800000007,0.053201608000002,0.0565400791721616
"BJDC86184660",116.402042,39.867879,193,52.41,1,36826,1,1,1,"1997",4,2,0,0.013710219999993,0.0341173919999989,0.0367690980217056
"101101592021",116.444051,39.988741,615,87.49,3,70294,1,1,1,"1997",1,6,1,0.0557192200000003,0.0867446079999965,0.10309829530347
"BJHD91193722",116.347007,40.004589,296,57,2,51930,1,1,1,"1997",4,2,0,0.0413247799999965,0.102592608000002,0.110602805833714
"BJCY85830236",116.47773,40.002156,318,91.87,2,34615,1,1,1,"1997",1,6,1,0.0893982199999925,0.100159607999998,0.134253449914259
"BJDX86792730",116.354542,39.738296,180,80.32,3,22411,1,1,1,"1997",4,2,0,0.0337897800000064,0.163700392000003,0.167151331353966
"BJHD84303838",116.382606,39.983696,330,95.1,3,34701,1,1,1,"1997",3,6,1,0.0057257800000059,0.081699608000001,0.0819000030766928
"BJCY87556623",116.476467,39.888742,278,92.16,2,30165,1,1,1,"1997",3,6,1,0.0881352199999981,0.0132543920000003,0.0891262919218439
"BJCY84369302",116.560531,39.925155,160,105.65,3,15145,1,1,2,"1998",4,2,0,0.172199219999996,0.0231586079999957,0.173749510770835
"101100636478",116.471931,40.008739,583,96.5,2,60415,1,1,1,"1998",1,6,1,0.0835992199999964,0.106742607999998,0.135583236232393
"101101096366",116.246374,39.844724,350,70.13,2,49908,1,1,1,"1998",4,2,0,0.141957779999998,0.0572723920000016,0.153075596317407
"BJFT91685725",116.374708,39.854229,203,55.88,2,36328,1,1,1,"1998",4,2,0,0.0136237800000032,0.0477673920000043,0.0496722369132956
"BJFT91697663",116.402495,39.846914,250,67.13,2,37242,1,1,1,"1998",4,2,0,0.0141632200000004,0.0550823920000028,0.0568741304039928
"BJCY89675787",116.462185,39.884984,185,52.27,1,35394,1,1,1,"1998",1,6,1,0.0738532200000037,0.017012391999998,0.0757873313023394
"101101213897",116.426051,39.996743,708,76.85,2,92128,1,1,1,"1998",1,6,1,0.0377192199999996,0.0947466080000012,0.101978719765029
"101100398738",116.262442,39.897184,217,51.85,1,41852,1,1,1,"1998",1,6,1,0.125889780000008,0.00481239199999806,0.125981728140283
"BJHD84506129",116.369191,39.955198,220,62.1,2,35427,1,1,1,"1998",4,4,0,0.0191407800000007,0.053201608000002,0.0565400791721616
"BJHD90788512",116.32496,40.035232,510,94.93,2,53724,1,1,1,"1998",4,2,0,0.0633717799999971,0.133235608,0.14753884146047
"BJHD89605253",116.314388,39.972347,538,113.31,3,47481,2,1,1,"1998",1,6,1,0.0739437800000076,0.0703506079999983,0.102063169883455
"101101173991",116.471931,40.008739,610,90.47,2,67426,1,1,1,"1998",1,6,1,0.0835992199999964,0.106742607999998,0.135583236232393
"BJCY88317228",116.45328,39.925116,523.5,125.25,3,41794,1,1,1,"1998",3,6,1,0.0649482200000051,0.0231196080000018,0.0689404638455734
"BJDX85608971",116.45457,39.809878,145,68.91,2,21042,1,1,1,"1998",4,2,0,0.0662382200000025,0.0921183920000033,0.11346056554343
"101101959186",116.560168,40.110054,550,144.24,3,38131,1,1,2,"1998",4,2,0,0.171836220000003,0.208057607999997,0.269843759888143
"BJCP89766788",116.279545,40.144739,135,69.25,2,19495,1,1,1,"1998",4,2,0,0.108786780000003,0.242742608,0.266004769208018
"BJXC84680479",116.359171,39.886349,209,68.22,3,30637,1,1,1,"1998",4,2,0,0.029160779999998,0.0156473919999982,0.0330936846937583
"BJCY86634149",116.472064,39.88768,263.5,67.94,2,38785,1,1,1,"1998",1,6,1,0.0837322200000017,0.0143163919999978,0.0849472998159817
"BJFT91858900",116.373014,39.859478,270,64.83,2,41648,1,1,1,"1998",1,6,1,0.0153177800000037,0.0425183919999981,0.0451934513220003
"101100796557",116.402567,39.869745,630,105.73,2,59586,2,1,1,"1999",1,6,1,0.0142352200000033,0.0322513919999992,0.0352532803351136
"BJTJ85539640",116.695201,39.934643,145,81.93,2,17699,1,1,1,"1999",4,2,0,0.306869219999996,0.0326466080000003,0.308600906021534
"BJCY85608349",116.513625,39.931024,230,66.87,1,34396,1,1,1,"1999",1,6,1,0.125293220000003,0.0290276079999998,0.128611791855066
"101100331408",116.352299,40.062427,455,77,2,59091,1,1,1,"1999",1,6,1,0.0360327799999993,0.160430607999999,0.164427312870391
"BJDX91687352",116.354542,39.738296,190,82.81,2,22945,1,1,1,"1999",4,2,0,0.0337897800000064,0.163700392000003,0.167151331353966
"101100448234",116.594761,39.921447,268,66.83,2,40102,1,1,1,"1999",4,2,0,0.206429220000004,0.0194506079999996,0.207343553122299
"101092157318",116.385168,39.900454,445,48.09,1,92535,1,1,1,"1999",1,6,1,0.00316378000000839,0.00154239199999751,0.00351972683174552
"BJSJ84839619",116.188426,39.935915,165,68.82,2,23976,1,1,1,"1999",4,2,0,0.199905779999995,0.0339186080000005,0.202762898100377
"BJFT88655410",116.364039,39.848137,298,99.58,3,29926,1,1,2,"1999",4,2,0,0.0242927799999961,0.0538593919999997,0.0590844587581019
"101091391301",116.279545,40.144739,175,83,3,21085,1,1,1,"1999",4,4,0,0.108786780000003,0.242742608,0.266004769208018
"BJSY87720389",116.632799,40.031538,164,116.61,3,14064,2,1,2,"1999",4,4,0,0.244467220000004,0.129541607999997,0.276668122229062
"BJHD88121065",116.338231,39.97411,659,132.71,3,49658,2,1,2,"1999",1,6,1,0.0501007800000082,0.0721136080000022,0.0878092285320125
"BJDC86564061",116.439371,39.896367,472,83.64,2,56433,1,1,1,"1999",1,6,1,0.0510392199999927,0.00562939200000301,0.0513487296093813
"BJDC84557212",116.400737,39.870957,358.8,134.11,3,26755,1,1,1,"1999",1,6,1,0.0124052200000051,0.0310393920000038,0.0334265364490315
"BJSJ84519115",116.229624,39.915004,173,73.21,2,23631,2,1,1,"1999",4,2,0,0.15870778,0.0130076080000023,0.159239936254729
"BJHD90487900",116.264969,39.927867,312,50.92,1,61273,1,1,1,"1999",4,2,0,0.123362780000008,0.0258706079999982,0.126046276611489
"BJDX91145762",116.440269,39.809427,260,109.95,3,23648,2,1,1,"1999",4,4,0,0.0519372199999992,0.0925693920000015,0.106144086771606
"101100626373",116.353539,39.979585,1025,124.81,3,82125,2,1,1,"1999",1,6,1,0.0347927800000036,0.0775886079999992,0.085032521022878
"BJHD88511358",116.260421,39.927665,300,78,2,38462,1,1,1,"1999",3,6,1,0.127910780000008,0.0256686079999966,0.130460894818592
"BJCY89026090",116.467726,40.005504,263,68.69,2,38288,1,1,1,"1999",4,2,0,0.0793942199999975,0.103507608000001,0.130450247540163
"BJCP91651943",116.430012,40.066244,257,74.29,2,34595,1,1,1,"2000",4,2,0,0.0416802200000035,0.164247607999997,0.169453585010673
"BJFT91691823",116.450058,39.870707,300,60.77,2,49367,1,1,1,"2000",4,2,0,0.0617262199999971,0.0312893919999979,0.0692037013982458
"101102316815",116.664848,39.942927,175,31.88,1,54894,0,1,1,"2000",4,2,0,0.276516220000005,0.0409306079999965,0.279529130135556
"BJXC91040586",116.378537,39.879671,527,78.18,2,67409,1,1,1,"2000",3,6,1,0.00979478000000711,0.0223253919999991,0.0243795168779482
"BJCY92035743",116.373681,40.012148,289,58.99,1,48992,1,1,1,"2000",1,6,1,0.0146507799999966,0.110151608000002,0.111121654503497
"BJHD84266609",116.338433,40.051503,175,87.1,1,20092,1,1,1,"2000",1,6,1,0.0498987800000066,0.149506607999996,0.157613813103907
"BJCY89781828",116.513277,39.940621,306,115.53,3,26487,2,1,1,"2000",1,6,0,0.124945220000001,0.0386246079999992,0.130779082211194
"BJHD85378208",116.316963,40.056306,320,119.9,3,26689,2,1,2,"2000",4,2,0,0.0713687800000002,0.154309607999998,0.170014581374074
"101101925606",116.344215,39.978789,718,86.91,2,82615,1,1,1,"2000",1,6,1,0.044116779999996,0.0767926079999981,0.088562943272056
"101101600743",116.603501,39.919667,415,83.56,2,49665,1,1,1,"2000",1,6,1,0.215169219999993,0.017670607999996,0.215893593287283
"101102013409",116.661047,39.932185,365,92.16,2,39606,1,1,1,"2001",4,2,0,0.272715219999995,0.030188607999996,0.274381018426244
"BJFT91482945",116.391411,39.843591,310,78.13,2,39678,1,1,1,"2001",4,2,0,0.0030792200000036,0.0584053919999974,0.0584865062256396
"BJSJ90058432",116.195177,39.932325,203,72.88,2,27855,1,1,1,"2001",1,6,1,0.19315478,0.0303286079999978,0.195521337710405
"BJFT84538489",116.370835,39.867038,210,72.4,2,29006,1,1,1,"2001",3,6,1,0.0174967800000019,0.0349583920000001,0.0390925374156518
"101100491103",116.504911,39.998661,570,115.96,2,49155,1,1,2,"2001",4,6,1,0.116579220000006,0.0966646079999975,0.151442269448139
"BJCY89299520",116.449152,39.978307,475,104.61,2,45407,2,1,2,"2001",3,6,1,0.0608202199999965,0.076310608,0.0975828266355184
"BJSJ84467458",116.236106,39.899968,234,100.44,2,23298,1,1,1,"2001",4,2,0,0.152225779999995,0.00202839199999971,0.15223929345183
"BJCP90191257",116.43942,40.072066,204,76.36,2,26716,1,1,1,"2001",4,2,0,0.0510882199999969,0.170069607999999,0.177577244567093
"101091754943",116.157467,39.730412,135,83,1,16266,1,1,1,"2001",4,2,0,0.230864780000005,0.171584392,0.287645181121569
"BJCY89655743",116.469221,40.000762,476,119.77,2,39743,2,1,2,"2001",1,6,1,0.0808892200000031,0.0987656080000008,0.12766248954105
"101100281857",116.455694,39.807011,379,118.57,3,31965,2,1,2,"2002",4,6,0,0.0673622199999926,0.0949853919999981,0.116446955205882
"101101843467",116.360671,40.071023,350,67,2,52239,1,1,1,"2002",4,2,0,0.027660780000005,0.169026607999996,0.171274963033693
"101100651306",116.340662,39.880533,1550,267.28,5,57992,2,1,3,"2002",3,6,1,0.0476697800000068,0.0214633920000011,0.0522789166050212
"BJDC88845764",116.432142,39.902354,427.5,82.44,2,51856,1,1,1,"2002",3,6,1,0.0438102199999975,0.000357608000001619,0.0438116794922295
"BJCY84708564",116.525115,39.922302,191.5,81.63,2,23460,1,1,1,"2002",1,6,1,0.136783219999998,0.020305608000001,0.138282200553135
"BJCY85013293",116.482331,40.014156,378,120.2,3,31448,2,1,2,"2002",1,6,1,0.0939992200000006,0.112159607999999,0.146340804382516
"BJDC86714466",116.440069,39.902423,360,63.02,1,57125,1,1,1,"2003",4,6,1,0.0517372199999926,0.000426607999997941,0.0517389788043144
"101101231035",116.35572,40.01918,680,75.19,2,90438,1,1,1,"2003",1,6,1,0.0326117799999963,0.117183607999998,0.121636861923782
"BJXC91927631",116.371638,39.885409,1200,137.02,3,87579,1,1,2,"2003",4,6,1,0.0166937799999971,0.0165873919999981,0.0235334626447088
"BJCY84099204",116.518451,39.92401,193,99.94,2,19312,1,1,1,"2003",1,6,1,0.130119219999997,0.0220136080000017,0.131968217198633
"BJCP87960819",116.416156,40.082585,415,277.85,3,14937,2,1,2,"2003",4,2,1,0.0278242199999994,0.180588608000001,0.182719546184819
"101100675546",116.435511,39.946194,612,64.98,2,94183,1,1,1,"2003",4,6,1,0.0471792200000039,0.0441976079999975,0.0646475626201809
"BJHD89235409",116.316963,40.056306,345,117.42,3,29382,1,1,2,"2003",1,6,1,0.0713687800000002,0.154309607999998,0.170014581374074
"BJSJ84088604",116.236106,39.899968,115,62.63,1,18362,1,1,1,"2003",1,6,1,0.152225779999995,0.00202839199999971,0.15223929345183
"101092317785",116.48617,39.991082,620,117,2,52992,1,1,2,"2003",3,6,1,0.0978382199999999,0.0890856079999978,0.132319926109024
"BJCY87609156",116.530553,39.921425,238,66.1,2,36007,1,1,1,"2003",1,6,1,0.142221219999996,0.0194286079999983,0.143542140945107
"BJCP86241303",116.415742,40.077796,269,146.83,3,18321,2,1,2,"2003",4,2,1,0.027410219999993,0.175799607999998,0.177923641861898
"BJDC91694589",116.435511,39.946194,525,60.01,1,87486,1,1,1,"2003",4,6,1,0.0471792200000039,0.0441976079999975,0.0646475626201809
"BJCY89390011",116.581295,39.910614,220,82.96,2,26519,1,1,1,"2003",4,2,0,0.192963219999996,0.00861760800000155,0.193155552445195
"101100563621",116.228671,40.205721,220,89,2,24720,1,1,1,"2003",4,2,0,0.159660779999996,0.303724607999996,0.343132922021421
"BJCY87022925",116.485616,40.006096,412,123.7,3,33307,2,1,2,"2003",1,6,1,0.0972842199999917,0.104099607999999,0.142481394738963
"BJCP85396448",116.358797,40.083529,263,112.22,3,23437,2,1,1,"2003",4,4,0,0.0295347800000059,0.181532607999998,0.183919523153279
"BJCP00428968",116.415742,40.077796,147,93.1,2,15790,1,1,1,"2003",1,2,1,0.027410219999993,0.175799607999998,0.177923641861898
"BJYZ90382999",116.530566,39.827437,177.5,76.34,2,23252,1,1,1,"2003",4,2,0,0.142234219999992,0.0745593919999976,0.160591644472604
"101102128284",116.434355,39.933559,1258,117.51,4,107055,2,1,2,"2003",4,6,0,0.046023219999995,0.0315626080000015,0.0558062272773362
"101100366468",116.342117,40.089417,370,77.05,2,48021,1,1,1,"2003",4,6,0,0.0462147799999997,0.187420607999996,0.193034427482604
"101101986223",116.435132,39.92546,652,76.42,2,85318,1,1,1,"2003",3,6,1,0.0468002199999944,0.0234636080000001,0.0523526646162881
"101101603811",116.3434,40.083322,550,140.58,3,39124,2,1,2,"2003",4,2,0,0.0449317799999989,0.181325608000002,0.186809638323451
"BJTJ88579244",116.627629,39.92483,214,114.45,3,18699,2,1,2,"2003",4,2,0,0.239297219999997,0.0228336079999991,0.240384136652203
"BJDC00394848",116.432388,39.95399,203.8,60.53,1,33670,1,1,1,"2003",3,6,1,0.0440562200000016,0.0519936079999965,0.0681489970105639
"BJCY87747646",116.527898,39.920581,210,68.74,1,30550,1,1,1,"2003",1,6,1,0.139566219999992,0.0185846079999976,0.140798144233508
"BJDC87333006",116.437956,39.926419,351,75.47,2,46509,1,1,1,"2003",3,6,1,0.0496242199999983,0.0244226080000018,0.055308471251066
"101100351796",116.679562,39.895417,315,77.42,2,40688,1,1,1,"2004",3,6,1,0.291230220000003,0.00657939199999902,0.291304530415062
"BJSY85625699",116.559275,40.113935,275,156.26,3,17599,2,1,2,"2004",4,2,1,0.170943219999998,0.211938607999997,0.272285802099456
"BJCP84855709",116.351869,40.093821,174,89.52,2,19437,2,1,1,"2004",4,2,0,0.0364627800000079,0.191824607999997,0.195259352041539
"101092377816",116.501162,39.915382,688,142.49,3,48285,2,1,2,"2004",1,6,1,0.112830219999992,0.0133856080000001,0.113621446244872
"BJFT89067184",116.291025,39.821878,350,163.61,4,21393,2,1,2,"2004",4,2,0,0.0973067799999967,0.0801183920000028,0.126045889146112
"101101082891",116.359122,39.851219,280,87.75,2,31909,1,1,1,"2004",4,6,1,0.0292097800000022,0.0507773920000005,0.0585794741011751
"BJCP85356804",116.425304,40.112553,180.7,85.67,2,21089,1,1,1,"2004",4,2,0,0.0369722199999956,0.210556607999997,0.213777992843493
"BJDC89766872",116.433451,39.923705,491,69.82,2,70324,1,1,1,"2004",3,6,1,0.0451192200000037,0.0217086079999973,0.0500700277082635
"101101286405",116.462116,39.973094,1277,113.88,2,112136,1,1,1,"2004",3,6,1,0.0737842199999932,0.0710976080000023,0.102464535251615
"101101126662",116.293479,39.967021,1325,122,2,108607,1,1,1,"2004",1,6,1,0.0948527799999965,0.0650246080000016,0.115001084861325
"101091766839",116.568805,39.871534,937,240.51,3,38959,3,1,4,"2004",4,6,0,0.180473219999996,0.030462392000004,0.183026064984004
"BJHD89714138",116.364365,40.069487,216.5,58.21,1,37193,1,1,1,"2004",4,6,0,0.023966779999995,0.167490608000001,0.169196661644899
"BJHD86605516",116.357932,40.036328,470,146.94,3,31986,2,1,2,"2004",4,6,1,0.0303997799999962,0.134331607999997,0.137728455781341
"BJCP92058349",116.421985,40.058455,406.8,104.35,2,38985,1,1,1,"2004",4,6,1,0.033653220000005,0.156458608000001,0.160036980831515
"BJCY91673042",116.456795,39.973905,955,147.18,3,64887,2,1,2,"2004",3,6,1,0.0684632199999982,0.0719086080000011,0.0992877655971065
"101100422522",116.425304,40.112553,310,91.1,2,34029,1,1,2,"2004",4,2,0,0.0369722199999956,0.210556607999997,0.213777992843493
"101100314681",116.609957,39.91983,285,65.01,1,43840,1,1,1,"2004",3,6,1,0.221625219999993,0.0178336079999966,0.222341574417253
"BJHD92155997",116.365511,40.036171,256,40.01,1,63985,1,1,1,"2004",4,2,0,0.0228207800000035,0.134174608000002,0.13610148210715
"BJSJ84298862",116.247008,39.906426,236,104.36,2,22615,2,1,1,"2005",1,6,1,0.141323780000008,0.00442960800000236,0.141393183076569
"BJCY85089456",116.37921,40.01336,110,34.61,1,31783,1,1,1,"2005",3,6,1,0.00912178000000097,0.111363607999998,0.111736565443661
"BJFT89610342",116.429293,39.872461,168,46.39,1,36215,1,1,1,"2005",1,6,1,0.0409612199999998,0.0295353919999997,0.0504991180564773
"BJCY90912620",116.512916,39.966511,252,80.55,2,31285,1,1,1,"2005",1,6,1,0.124584220000003,0.0645146079999961,0.140297407383038
"BJCP84877293",116.431552,40.082903,220,126.49,3,17393,1,1,2,"2005",4,2,0,0.0432202199999949,0.180906608000001,0.185997817822989
"BJCY87279853",116.430562,40.045549,277,68.74,1,40297,1,1,1,"2005",3,6,1,0.0422302199999933,0.143552608,0.149635365956212
"BJCY00443501",116.480675,39.868869,115,51.01,1,22545,1,1,1,"2005",4,2,0,0.0923432200000036,0.0331273920000044,0.0981055267591537
"BJHD89729909",116.348101,40.040414,508,135.99,3,37356,2,1,2,"2005",4,6,1,0.0402307800000017,0.138417607999997,0.144145585655092
"BJTJ86056241",116.711337,39.9184,158,58.64,2,26945,2,1,2,"2005",3,6,1,0.323005219999999,0.0164036079999974,0.323421475017763
"BJTJ92122848",116.711337,39.9184,249,56.27,1,44251,1,1,1,"2005",3,6,1,0.323005219999999,0.0164036079999974,0.323421475017763
"BJCP85537779",116.362416,40.094293,252,88.77,2,28388,1,1,1,"2005",4,2,0,0.0259157800000054,0.192296607999999,0.194035082140612
"BJXC00502021",116.343245,39.900529,132,30.96,1,42636,1,1,1,"2005",1,6,1,0.0450867800000054,0.00146739200000212,0.045110652511913
"BJDX85464738",116.450891,39.822298,236.6,95.26,2,24838,1,1,1,"2005",3,6,1,0.0625592199999971,0.0796983919999974,0.101318752925573
"101101110004",116.431552,40.082903,499,114.63,2,43532,1,1,2,"2005",4,6,1,0.0432202199999949,0.180906608000001,0.185997817822989
"BJCY89417311",116.586465,39.918172,126.8,36.76,1,34495,0,1,1,"2005",4,6,1,0.198133220000003,0.0161756079999975,0.198792412233815
"BJTJ91918058",116.689244,39.873245,358,88.61,2,40402,2,1,1,"2005",4,6,1,0.300912220000001,0.0287513920000038,0.30228266024909
"101102090462",116.354287,40.079237,511,127.56,3,40060,1,1,1,"2005",4,2,0,0.0340447800000021,0.177240607999998,0.180480691957499
"BJCY84912927",116.461156,39.904867,283,80.58,1,35121,1,1,1,"2005",3,6,1,0.0728242200000011,0.00287060800000205,0.0728807753039046
"101101063215",116.676119,39.887571,459,89,2,51574,1,1,1,"2005",4,6,1,0.287787219999998,0.0144253919999997,0.28814853102121
"BJCP90655726",116.333765,40.07892,150,42.07,1,35655,0,1,1,"2005",4,6,0,0.0545667800000018,0.176923607999996,0.185147229380579
"BJCP91408848",116.34663,40.096608,185,47.88,1,38639,1,1,1,"2006",4,6,1,0.0417017799999968,0.194611608000002,0.199029436072946
"BJFT87773174",116.329675,39.876404,370,111.45,2,33199,2,1,1,"2006",1,6,1,0.0586567800000068,0.0255923920000001,0.0639967840461602
"BJFS91064496",116.172813,39.765512,189,134.03,3,14102,2,2,1,"2006",4,2,0,0.215518779999996,0.136484392,0.255100634637189
"BJXC89508445",116.343245,39.900529,130.5,34.24,1,38114,0,1,1,"2006",1,6,1,0.0450867800000054,0.00146739200000212,0.045110652511913
"BJFT86013894",116.315031,39.842469,335,102.9,2,32556,1,1,1,"2006",1,6,1,0.0733007799999967,0.0595273919999997,0.0944272987378626
"BJCY88401255",116.594761,39.936939,183,66.47,1,27532,1,1,1,"2006",3,6,1,0.206429220000004,0.0349426080000015,0.209365729582594
"BJCY89519804",116.529752,39.92949,444,129.49,3,34289,2,1,1,"2006",3,6,1,0.141420220000001,0.0274936080000003,0.144067960024796
"101100293197",116.429352,39.904538,423,52.25,1,80957,1,1,1,"2006",3,6,1,0.0410202199999929,0.00254160800000136,0.0410988834407152
"BJCY91827270",116.508281,39.915816,291,73.92,2,39367,1,1,1,"2006",3,6,1,0.119949219999995,0.0138196079999986,0.120742688987288
"BJFT86920453",116.34581,39.86288,465,90.59,3,51331,2,1,2,"2006",4,6,1,0.0425217800000013,0.0391163920000039,0.0577771053053585
"101092144934",116.343245,39.900529,316,29.95,1,105510,1,1,1,"2006",1,6,1,0.0450867800000054,0.00146739200000212,0.045110652511913
"BJFT86841884",116.349509,39.872813,360,92.39,2,38966,2,1,1,"2007",1,6,1,0.0388227800000038,0.0291833920000002,0.0485682881678403
"BJDX89772174",116.341759,39.755588,333,114.48,3,29089,2,1,1,"2007",3,6,1,0.0465727800000053,0.146408391999998,0.153637368777762
"101092349352",116.51152,39.901436,437,81.37,2,53706,2,1,1,"2007",3,6,1,0.123188220000003,0.000560392000004128,0.123189494625
"101100187473",116.414421,40.053513,185,71,1,26057,2,1,1,"2007",3,6,1,0.0260892200000029,0.151516608000001,0.153746316703961
"BJCY88556849",116.521774,39.94004,311,88.94,2,34968,2,1,1,"2007",3,6,1,0.133442219999992,0.0380436080000024,0.138759295862238
"101100958912",116.51152,39.901436,750,118.73,2,63169,2,1,2,"2007",3,6,1,0.123188220000003,0.000560392000004128,0.123189494625
"101100405028",116.427586,40.00806,438,62.16,2,70464,1,1,1,"2007",1,6,1,0.0392542200000037,0.106063607999999,0.113094574272094
"101092093740",116.427633,40.002306,310,51,1,60785,0,1,1,"2007",3,6,1,0.0393012199999987,0.100309607999996,0.107733947066843
"BJHD88587374",116.317257,39.959192,462,77.32,2,59752,1,1,1,"2007",3,6,1,0.0710747800000036,0.0571956080000007,0.0912302686970648
"BJCP86894039",116.373628,40.094838,278.5,98.62,2,28240,1,1,1,"2007",4,2,0,0.0147037800000049,0.192841608000002,0.193401362255582
"101100827718",116.421842,40.119709,378.5,89,2,42529,1,1,1,"2008",4,2,0,0.0335102199999966,0.217712607999999,0.220276450231543
"BJCY86273648",116.42022,40.044807,391,110.7,2,35321,2,1,2,"2008",1,6,1,0.031888219999999,0.142810607999998,0.146327469506232
"BJCY87540755",116.454876,39.846728,524,122.42,3,42804,2,1,2,"2008",4,6,1,0.0665442199999973,0.0552683920000021,0.0865027650984287
"BJFT88839305",116.44046,39.86065,252.5,72.85,1,34661,1,1,1,"2008",4,6,1,0.0521282200000002,0.0413463920000012,0.0665347687437642
"BJFT84487010",116.274641,39.888214,240,90,2,26667,2,1,1,"2008",1,6,1,0.113690779999999,0.0137823920000031,0.114523132101117
"BJCY89538269",116.462122,39.923796,509.8,95.06,2,53623,1,1,1,"2008",1,6,1,0.0737902199999922,0.021799608000002,0.0769429624891127
"BJCY85115162",116.483653,39.88914,498,134.1,3,37137,2,1,2,"2009",1,6,1,0.0953212200000024,0.0128563920000033,0.0961843115978204
"BJCY88341392",116.505503,39.906184,360,88.91,2,40491,1,1,1,"2009",3,6,1,0.117171220000003,0.00418760800000229,0.117246027041648
"BJCP88678266",116.376116,40.089084,222,100.8,2,22024,1,1,1,"2009",4,2,0,0.0122157800000053,0.187087607999999,0.187485995072085
"BJFT89001538",116.424766,39.841562,580,151.49,3,38287,1,1,2,"2009",3,6,1,0.0364342200000038,0.0604343919999977,0.0705674721342494
"101102014145",116.455654,39.898084,540,63.75,2,84706,1,1,1,"2009",4,6,1,0.0673222199999941,0.00391239200000371,0.0674358073792351
"BJSY87753859",116.654713,40.185553,233.5,134.74,3,17330,2,1,2,"2009",3,2,1,0.26638122,0.283556607999998,0.389054371918826
"BJCP89960891",116.386555,40.0865,290,106.72,2,27174,2,1,2,"2009",4,6,1,0.00177678000000014,0.184503608,0.184512163046738
"101100489830",116.506155,39.946339,1790,188,3,95213,2,1,2,"2009",4,6,1,0.117823220000005,0.0443426080000009,0.125891135730088
"BJCP90769143",116.265774,40.170928,81.4,34.39,1,23670,0,1,1,"2010",4,6,1,0.122557780000008,0.268931608000003,0.295541230998312
"BJDX02210530",116.335491,39.780886,149,85,2,17530,2,1,1,"2010",3,6,1,0.0528407799999968,0.121110391999999,0.132135820583979
"101100858555",116.612342,39.935122,375,89,2,42135,1,1,1,"2010",1,6,1,0.224010219999997,0.0331256079999989,0.226446206790523
"BJCY84689029",116.603118,39.906824,254,116.99,3,21712,2,1,2,"2010",3,6,1,0.214786219999993,0.00482760799999937,0.214840466627885
"BJDX86748056",116.350111,39.797633,174,68,1,25589,1,1,1,"2010",1,6,1,0.0382207800000032,0.104363392000003,0.111142006521184
"BJDX87843068",116.335491,39.780886,294.5,89.85,3,32777,2,1,1,"2010",3,6,1,0.0528407799999968,0.121110391999999,0.132135820583979
"BJHD87790708",116.385135,39.977329,199,55.73,1,35708,0,1,1,"2010",1,6,1,0.00319677999999612,0.0753326079999965,0.0754004060363704
"101101652307",116.578532,39.928987,408,86.6,2,47114,1,1,1,"2010",3,6,1,0.190200219999994,0.0269906079999984,0.192105743298465
"101100230578",116.39391,39.842515,750,122.32,2,61315,2,1,2,"2010",3,6,1,0.00557822000000385,0.0594813920000021,0.0597423847249703
"BJFT01737716",116.39391,39.842515,280,101,2,27723,2,1,1,"2010",3,6,1,0.00557822000000385,0.0594813920000021,0.0597423847249703
"BJDX89888703",116.350111,39.797633,160,61.72,1,25924,1,1,1,"2010",1,6,1,0.0382207800000032,0.104363392000003,0.111142006521184
"BJHD85813590",116.359358,39.964464,324.5,84.6,1,38357,1,1,1,"2010",1,6,1,0.0289737800000012,0.0624676079999986,0.0688598720353876
"101101058754",116.511545,39.904464,218,41.73,1,52241,1,1,1,"2010",1,6,1,0.123213219999997,0.00246760799999635,0.123237927084194
"101101483375",116.671332,39.875677,348,61.4,1,56678,1,1,1,"2010",1,6,1,0.283000220000005,0.0263193919999978,0.28422145400251
